,A,B,C,class
1320,-38.35435181825018,-2.7846974419462764,10.534678551374604,2.0
1321,-34.04489332425315,-3.3300368278803756,6.827948100011852,2.0
1322,-29.735434830256118,-3.8753762138144747,3.1212176486491003,2.0
1323,-25.425976336259083,-4.420715599748577,-0.5855128027136516,2.0
1324,-21.11651784226205,-4.966054985682677,-4.2922432540764035,2.0
1325,-30.51207321824827,-6.1038613790581895,9.023357197382929,2.0
1326,-26.202614724251234,-6.649200764992289,5.316626746020177,0.0
1327,-21.8931562302542,-7.194540150926388,1.6098962946574247,0.0
1328,-17.583697736257168,-7.7398795368604905,-2.0968341567053272,0.0
1329,-13.274239242260133,-8.28521892279459,-5.803564608068079,0.0
1330,-22.66979461824635,-9.423025316170103,7.512035843391246,0.0
1331,-18.36033612424932,-9.968364702104202,3.805305392028494,0.0
1332,-14.050877630252284,-10.5137040880383,0.0985749406657419,0.0
1333,-9.74141913625525,-11.059043473972404,-3.60815551069701,0.0
1334,-5.431960642258218,-11.604382859906503,-7.314885962059762,0.0
1335,-14.827516018244435,-12.742189253282016,6.000714489399563,0.0
1336,-10.518057524247403,-13.287528639216115,2.293984038036811,0.0
1337,-6.208599030250369,-13.832868025150214,-1.4127464133259409,0.0
1338,-1.8991405362533342,-14.378207411084317,-5.119476864688693,0.0
1339,2.4103179577437004,-14.923546797018416,-8.826207316051445,0.0
1340,-6.985237418242516,-16.06135319039393,4.489393135407887,0.0
1341,-2.675778924245485,-16.60669257632803,0.7826626840451354,0.0
1342,1.6336795697515498,-17.15203196226213,-2.9240677673176165,0.0
1343,5.943138063748584,-17.697371348196228,-6.6307982186803684,0.0
1344,10.252596557745619,-18.242710734130327,-10.33752867004312,0.0
1345,0.8570411817593921,-19.38051712750584,2.9780717814162045,0.0
1346,5.166499675756427,-19.92585651343994,-0.7286586699465474,0.0
1347,9.475958169753461,-20.471195899374038,-4.435389121309299,0.0
1348,13.785416663750496,-21.016535285308137,-8.142119572672051,0.0
1349,18.09487515774753,-21.561874671242236,-11.848850024034803,0.0
1350,8.69931978176131,-22.699681064617756,1.4667504274245218,0.0
1351,13.008778275758345,-23.245020450551856,-2.23998002393823,0.0
1352,17.31823676975538,-23.790359836485955,-5.946710475300982,0.0
1353,21.627695263752415,-24.335699222420054,-9.653440926663734,0.0
1354,25.93715375774945,-24.881038608354153,-13.360171378026486,0.0
1355,16.54159838176323,-26.018845001729666,-0.044570926567160996,0.0
1356,20.851056875760264,-26.564184387663765,-3.751301377929913,0.0
1357,25.1605153697573,-27.109523773597864,-7.458031829292665,0.0
1358,29.469973863754326,-27.654863159531963,-11.164762280655417,0.0
1359,33.77943235775137,-28.200202545466063,-14.871492732018169,0.0
1360,-34.79437426483578,6.477016536546309,11.453114567230507,2.0
1361,-30.48491577083875,5.9316771506122095,7.746384115867755,2.0
1362,-26.17545727684172,5.38633776467811,4.039653664505003,2.0
1363,-21.865998782844684,4.840998378744009,0.3329232131422515,2.0
1364,-17.55654028884765,4.29565899280991,-3.3738072382205004,2.0
1365,-26.95209566483387,3.1578525994343956,9.941793213238832,2.0
1366,-22.642637170836835,2.6125132135002964,6.23506276187608,2.0
1367,-18.3331786768398,2.0671738275661973,2.5283323105133277,2.0
1368,-14.02372018284277,1.5218344416320981,-1.1783981408494242,2.0
1369,-9.714261688845735,0.976495055697999,-4.885128592212176,3.0
1370,-19.10981706483195,-0.16131133767751749,8.430471859247149,2.0
1371,-14.80035857083492,-0.7066507236116166,4.723741407884397,2.0
1372,-10.490900076837885,-1.2519901095457158,1.017010956521645,2.0
1373,-6.181441582840851,-1.797329495479815,-2.689719494841107,3.0
1374,-1.8719830888438196,-2.342668881413916,-6.396449946203859,0.0
1375,-11.267538464830036,-3.4804752747894288,6.919150505255466,2.0
1376,-6.958079970833005,-4.025814660723528,3.212420053892714,0.0
1377,-2.64862147683597,-4.571154046657627,-0.4943103974700378,0.0
1378,1.6608370171610645,-5.11649343259173,-4.20104084883279,0.0
1379,5.970295511158099,-5.661832818525829,-7.907771300195542,0.0
1380,-3.425259864828117,-6.799639211901342,5.40782915126379,2.0
1381,0.8841986291689139,-7.344978597835441,1.7010986999010385,0.0
1382,5.1936571231659485,-7.89031798376954,-2.0056317514617135,0.0
1383,9.503115617162983,-8.435657369703643,-5.712362202824465,0.0
1384,13.812574111160018,-8.980996755637742,-9.419092654187217,0.0
1385,4.417018735173791,-10.118803149013255,3.8965077972721076,3.0
1386,8.726477229170825,-10.664142534947354,0.1897773459093557,0.0
1387,13.03593572316786,-11.209481920881453,-3.5169531054533962,0.0
1388,17.345394217164895,-11.754821306815556,-7.223683556816148,0.0
1389,21.65485271116193,-12.300160692749655,-10.9304140081789,0.0
1390,12.25929733517571,-13.437967086125164,2.385186443280425,0.0
1391,16.568755829172744,-13.983306472059263,-1.321544008082327,0.0
1392,20.87821432316978,-14.528645857993363,-5.028274459445079,0.0
1393,25.187672817166813,-15.073985243927465,-8.735004910807831,0.0
1394,29.497131311163848,-15.619324629861564,-12.441735362170583,0.0
1395,20.101575935177628,-16.75713102323708,0.8738650892887421,0.0
1396,24.411034429174663,-17.30247040917118,-2.83286536207401,0.0
1397,28.720492923171697,-17.847809795105277,-6.539595813436762,0.0
1398,33.029951417168725,-18.393149181039377,-10.246326264799514,0.0
1399,37.33940991116577,-18.938488566973476,-13.953056716162266,0.0
1400,-31.234396711421386,15.738730515038892,12.37155058308641,0.0
1401,-26.92493821742435,15.193391129104793,8.664820131723658,0.0
1402,-22.61547972342732,14.648051743170694,4.9580896803609065,0.0
1403,-18.306021229430286,14.102712357236594,1.2513592289981545,3.0
1404,-13.996562735433251,13.557372971302495,-2.4553712223645974,3.0
1405,-23.39211811141947,12.41956657792698,10.860229229094735,0.0
1406,-19.082659617422436,11.87422719199288,7.153498777731983,0.0
1407,-14.773201123425402,11.32888780605878,3.446768326369231,0.0
1408,-10.46374262942837,10.783548420124681,-0.2599621249935211,3.0
1409,-6.154284135431336,10.238209034190582,-3.966692576356273,3.0
1410,-15.549839511417552,9.100402640815068,9.348907875103052,0.0
1411,-11.240381017420521,8.555063254880967,5.6421774237403,0.0
1412,-6.930922523423487,8.009723868946867,1.935446972377548,0.0
1413,-2.6214640294264555,7.464384483012769,-1.7712834789852039,3.0
1414,1.6879944645705791,6.919045097078669,-5.478013930347956,0.0
1415,-7.707560911415637,5.7812387037031545,7.837586521111369,0.0
1416,-3.398102417418606,5.235899317769055,4.130856069748617,0.0
1417,0.9113560765784285,4.690559931834956,0.42412561838586527,3.0
1418,5.220814570575463,4.145220545900857,-3.2826048329768867,0.0
1419,9.530273064572498,3.599881159966758,-6.989335284339639,0.0
1420,0.13471768858627797,2.4620747665912415,6.3262651671196934,2.0
1421,4.444176182583313,1.9167353806571423,2.6195347157569415,1.0
1422,8.753634676580347,1.3713959947230432,-1.0871957356058104,1.0
1423,13.063093170577382,0.826056608788944,-4.793926186968562,0.0
1424,17.372551664574416,0.2807172228548449,-8.500656638331314,0.0
1425,7.9769962885881895,-0.8570891705206716,4.814943813128011,2.0
1426,12.286454782585224,-1.4024285564547707,1.1082133617652588,1.0
1427,16.59591327658226,-1.9477679423888699,-2.598517089597493,1.0
1428,20.905371770579293,-2.493107328322969,-6.305247540960245,0.0
1429,25.214830264576328,-3.038446714257068,-10.011977992322997,0.0
1430,15.819274888590108,-4.176253107632581,3.303622459136328,1.0
1431,20.128733382587143,-4.72159249356668,-0.403107992226424,1.0
1432,24.438191876584177,-5.266931879500779,-4.109838443589176,0.0
1433,28.747650370581212,-5.812271265434882,-7.816568894951928,0.0
1434,33.05710886457825,-6.357610651368981,-11.52329934631468,0.0
1435,23.661553488592027,-7.495417044744494,1.7923011051446451,0.0
1436,27.97101198258906,-8.040756430678593,-1.9144293462181068,0.0
1437,32.280470476586096,-8.586095816612692,-5.621159797580859,0.0
1438,36.589928970583124,-9.131435202546795,-9.32789024894361,0.0
1439,40.899387464580165,-9.676774588480894,-13.034620700306363,0.0
1440,-27.674419158006987,25.000444493531475,13.289986598942313,0.0
1441,-23.364960664009953,24.455105107597376,9.583256147579561,0.0
1442,-19.05550217001292,23.909765721663277,5.8765256962168095,0.0
1443,-14.746043676015887,23.364426335729178,2.1697952448540576,3.0
1444,-10.436585182018852,22.81908694979508,-1.5369352065086943,3.0
1445,-19.832140558005072,21.681280556419566,11.778665244950638,0.0
1446,-15.522682064008038,21.135941170485467,8.071934793587886,0.0
1447,-11.213223570011003,20.590601784551367,4.365204342225134,3.0
1448,-6.903765076013972,20.045262398617268,0.658473890862382,3.0
1449,-2.594306582016941,19.499923012683166,-3.04825656050037,3.0
1450,-11.989861958003154,18.362116619307653,10.267343890958955,0.0
1451,-7.6804034640061225,17.816777233373553,6.560613439596203,0.0
1452,-3.370944970009088,17.271437847439454,2.853882988233451,3.0
1453,0.9385135239879432,16.726098461505355,-0.8528474631293008,3.0
1454,5.247972017984978,16.180759075571252,-4.559577914492053,3.0
1455,-4.1475833580012385,15.04295268219574,8.756022536967272,0.0
1456,0.16187513599579262,14.49761329626164,5.04929208560452,3.0
1457,4.471333629992827,13.952273910327541,1.3425616342417683,3.0
1458,8.780792123989862,13.406934524393442,-2.3641688171209836,1.0
1459,13.090250617986896,12.861595138459341,-6.0708992684837355,0.0
1460,3.6946952420006767,11.723788745083827,7.2447011829755965,2.0
1461,8.004153735997711,11.178449359149727,3.5379707316128446,1.0
1462,12.313612229994746,10.633109973215628,-0.16875971974990733,1.0
1463,16.62307072399178,10.087770587281529,-3.8754901711126593,1.0
1464,20.932529217988815,9.54243120134743,-7.582220622475411,0.0
1465,11.536973842002588,8.404624807971915,5.733379828983914,1.0
1466,15.846432335999623,7.859285422037815,2.026649377621162,1.0
1467,20.155890829996657,7.313946036103716,-1.68008107374159,1.0
1468,24.465349323993692,6.768606650169617,-5.386811525104342,1.0
1469,28.774807817990727,6.223267264235517,-9.093541976467094,0.0
1470,19.379252442004507,5.085460870860002,4.222058474992231,1.0
1471,23.68871093600154,4.540121484925903,0.515328023629479,1.0
1472,27.998169429998576,3.994782098991804,-3.191402427733273,1.0
1473,32.307627923995604,3.449442713057705,-6.898132879096025,1.0
1474,36.617086417992645,2.9041033271236056,-10.604863330458777,0.0
1475,27.221531042006426,1.7662969337480892,2.710737121000548,1.0
1476,31.530989536003467,1.22095754781399,-0.9959933303622037,1.0
1477,35.840448030000495,0.6756181618798909,-4.702723781724956,1.0
1478,40.14990652399752,0.13027877594579174,-8.409454233087708,1.0
1479,44.459365017994564,-0.4150606099883074,-12.11618468445046,0.0
1480,-24.114441604592585,34.26215847202406,14.208422614798224,0.0
1481,-19.804983110595554,33.71681908608996,10.501692163435472,0.0
1482,-15.49552461659852,33.171479700155864,6.79496171207272,3.0
1483,-11.186066122601488,32.626140314221765,3.088231260709968,3.0
1484,-6.876607628604454,32.080800928287665,-0.6184991906527841,3.0
1485,-16.272163004590674,30.942994534912152,12.697101260806548,0.0
1486,-11.962704510593639,30.397655148978053,8.990370809443796,0.0
1487,-7.653246016596604,29.85231576304395,5.283640358081044,3.0
1488,-3.3437875225995732,29.30697637710985,1.5769099067182921,3.0
1489,0.9656709713974578,28.761636991175752,-2.12982054464446,3.0
1490,-8.429884404588755,27.623830597800236,11.185779906814865,0.0
1491,-4.120425910591724,27.078491211866137,7.479049455452113,3.0
1492,0.18903258340531437,26.533151825932038,3.7723190040893613,3.0
1493,4.498491077402342,25.98781243999794,0.06558855272660935,3.0
1494,8.807949571399377,25.44247305406384,-3.6411418986361426,3.0
1495,-0.5876058045868433,24.304666660688323,9.674458552823182,0.0
1496,3.7218526894101913,23.759327274754224,5.96772810146043,3.0
1497,8.031311183407226,23.213987888820125,2.2609976500976785,3.0
1498,12.34076967740426,22.668648502886025,-1.4457328012650734,3.0
1499,16.650228171401295,22.123309116951926,-5.152463252627825,1.0
1500,7.254672795415075,20.98550272357641,8.163137198831507,2.0
1501,11.56413128941211,20.44016333764231,4.456406747468755,1.0
1502,15.873589783409145,19.89482395170821,0.7496762961060028,1.0
1503,20.18304827740618,19.349484565774112,-2.957054155256749,1.0
1504,24.492506771403214,18.804145179840013,-6.663784606619501,1.0
1505,15.096951395416987,17.6663387864645,6.651815844839824,1.0
1506,19.40640988941402,17.1209994005304,2.945085393477072,1.0
1507,23.715868383411056,16.575660014596302,-0.7616450578856799,1.0
1508,28.02532687740809,16.0303206286622,-4.468375509248432,1.0
1509,32.334785371405125,15.484981242728102,-8.175105960611184,1.0
1510,22.939229995418906,14.347174849352587,5.140494490848141,1.0
1511,27.24868848941594,13.801835463418486,1.4337640394853892,1.0
1512,31.558146983412975,13.256496077484387,-2.2729664118773627,1.0
1513,35.86760547741,12.711156691550288,-5.979696863240115,1.0
1514,40.177063971407044,12.165817305616189,-9.686427314602867,1.0
1515,30.781508595420824,11.028010912240674,3.6291731368564584,1.0
1516,35.090967089417866,10.482671526306575,-0.07755731450629355,1.0
1517,39.40042558341489,9.937332140372476,-3.7842877658690455,1.0
1518,43.70988407741192,9.391992754438377,-7.491018217231797,1.0
1519,48.01934257140896,8.846653368504276,-11.19774866859455,1.0
1520,-20.554464051178186,43.52387245051665,15.126858630654127,0.0
1521,-16.245005557181155,42.97853306458255,11.420128179291375,3.0
1522,-11.93554706318412,42.43319367864845,7.713397727928623,3.0
1523,-7.62608856918709,41.88785429271435,4.006667276565871,3.0
1524,-3.316630075190055,41.34251490678025,0.29993682520311893,3.0
1525,-12.712185451176271,40.20470851340474,13.615537276662451,0.0
1526,-8.40272695717924,39.65936912747064,9.908806825299699,3.0
1527,-4.093268463182206,39.11402974153654,6.202076373936947,3.0
1528,0.21619003081482902,38.568690355602435,2.495345922574195,3.0
1529,4.525648524811864,38.023350969668336,-1.2113845287885567,3.0
1530,-4.869906851174356,36.88554457629282,12.104215922670768,0.0
1531,-0.5604483571773216,36.34020519035872,8.397485471308016,3.0
1532,3.749010136819713,35.794865804424624,4.690755019945264,3.0
1533,8.05846863081674,35.249526418490525,0.9840245685825124,3.0
1534,12.367927124813775,34.704187032556426,-2.7227058827802395,3.0
1535,2.9723717488275554,33.56638063918091,10.592894568679085,3.0
1536,7.28183024282459,33.021041253246814,6.8861641173163335,3.0
1537,11.591288736821625,32.475701867312715,3.1794336659535816,3.0
1538,15.90074723081866,31.93036248137861,-0.5272967854091704,3.0
1539,20.210205724815694,31.38502309544451,-4.234027236771922,1.0
1540,10.814650348829474,30.247216702068997,9.08157321468741,3.0
1541,15.124108842826509,29.701877316134897,5.374842763324658,1.0
1542,19.433567336823543,29.1565379302008,1.668112311961906,1.0
1543,23.743025830820578,28.6111985442667,-2.038618139400846,1.0
1544,28.052484324817613,28.0658591583326,-5.745348590763598,1.0
1545,18.656928948831386,26.928052764957087,7.570251860695727,1.0
1546,22.96638744282842,26.382713379022988,3.863521409332975,1.0
1547,27.275845936825455,25.83737399308889,0.15679095797022313,1.0
1548,31.585304430822482,25.29203460715479,-3.549939493392529,1.0
1549,35.894762924819524,24.74669522122069,-7.256669944755281,1.0
1550,26.499207548833304,23.60888882784517,6.058930506704044,1.0
1551,30.808666042830346,23.06354944191107,2.3522000553412923,1.0
1552,35.118124536827374,22.518210055976972,-1.3545303960214596,1.0
1553,39.4275830308244,21.972870670042873,-5.061260847384212,1.0
1554,43.73704152482144,21.427531284108774,-8.767991298746963,1.0
1555,34.34148614883522,20.28972489073326,4.547609152712361,1.0
1556,38.65094464283225,19.744385504799162,0.8408787013496095,1.0
1557,42.96040313682929,19.199046118865063,-2.8658517500131424,1.0
1558,47.26986163082632,18.653706732930964,-6.572582201375894,1.0
1559,51.57932012482335,18.108367346996864,-10.279312652738646,1.0
1560,-16.99448649776379,52.785586429009236,16.04529464651003,0.0
1561,-12.685028003766757,52.240247043075136,12.338564195147278,3.0
1562,-8.375569509769722,51.69490765714104,8.631833743784526,3.0
1563,-4.066111015772691,51.14956827120694,4.925103292421774,3.0
1564,0.24334747822434366,50.60422888527284,1.218372841059022,3.0
1565,-9.152207897761873,49.46642249189732,14.533973292518354,0.0
1566,-4.8427494037648415,48.92108310596322,10.827242841155602,3.0
1567,-0.5332909097678069,48.37574372002912,7.12051238979285,3.0
1568,3.7761675842292277,47.83040433409502,3.4137819384300983,3.0
1569,8.085626078226262,47.28506494816092,-0.29294851293265367,3.0
1570,-1.3099292977599575,46.14725855478541,13.022651938526671,3.0
1571,2.999529196237077,45.60191916885131,9.31592148716392,3.0
1572,7.308987690234112,45.05657978291721,5.609191035801167,3.0
1573,11.61844618423114,44.51124039698311,1.9024605844384155,3.0
1574,15.927904678228174,43.96590101104901,-1.8042698669243364,3.0
1575,6.532349302241954,42.8280946176735,11.511330584534988,3.0
1576,10.841807796238989,42.2827552317394,7.8046001331722366,3.0
1577,15.151266290236023,41.7374158458053,4.097869681809485,3.0
1578,19.460724784233058,41.192076459871195,0.3911392304467327,3.0
1579,23.770183278230093,40.646737073937096,-3.315591220916019,1.0
1580,14.374627902243873,39.50893068056158,10.000009230543313,3.0
1581,18.684086396240907,38.963591294627484,6.293278779180561,1.0
1582,22.993544890237942,38.418251908693385,2.586548327817809,1.0
1583,27.303003384234977,37.872912522759286,-1.120182123544943,1.0
1584,31.612461878232004,37.32757313682519,-4.826912574907695,1.0
1585,22.216906502245784,36.189766743449674,8.48868787655163,1.0
1586,26.52636499624282,35.644427357515575,4.781957425188878,1.0
1587,30.835823490239854,35.099087971581476,1.0752269738261262,1.0
1588,35.14528198423688,34.55374858564737,-2.6315034775366257,1.0
1589,39.45474047823392,34.00840919971327,-6.338233928899378,1.0
1590,30.059185102247703,32.870602806337764,6.977366522559947,1.0
1591,34.368643596244745,32.325263420403665,3.2706360711971953,1.0
1592,38.67810209024177,31.779924034469566,-0.43609438016555657,1.0
1593,42.9875605842388,31.23458464853546,-4.1428248315283085,1.0
1594,47.29701907823584,30.68924526260136,-7.84955528289106,1.0
1595,37.90146370224962,29.551438869225848,5.4660451685682645,1.0
1596,42.21092219624665,29.00609948329175,1.7593147172055126,1.0
1597,46.52038069024369,28.46076009735765,-1.9474157341572393,1.0
1598,50.82983918424072,27.91542071142355,-5.654146185519991,1.0
1599,55.139297678237746,27.37008132548945,-9.360876636882743,1.0
1600,-46.34099770065957,-32.2746589846904,16.897074842657076,0.0
1601,-42.031539206662536,-32.819998370624496,13.190344391294325,0.0
1602,-37.7220807126655,-33.365337756558596,9.483613939931573,0.0
1603,-33.41262221866847,-33.910677142492695,5.776883488568821,0.0
1604,-29.103163724671436,-34.456016528426794,2.070153037206069,0.0
1605,-38.49871910065765,-35.593822921802314,15.3857534886654,0.0
1606,-34.18926060666062,-36.13916230773641,11.679023037302649,0.0
1607,-29.879802112663587,-36.68450169367051,7.972292585939897,0.0
1608,-25.570343618666556,-37.22984107960461,4.265562134577145,0.0
1609,-21.26088512466952,-37.77518046553871,0.5588316832143931,0.0
1610,-30.656440500655737,-38.91298685891422,13.874432134673718,0.0
1611,-26.346982006658703,-39.45832624484832,10.167701683310966,0.0
1612,-22.03752351266167,-40.00366563078242,6.460971231948214,0.0
1613,-17.728065018664637,-40.54900501671652,2.7542407805854623,0.0
1614,-13.418606524667602,-41.09434440265062,-0.9524896707772896,0.0
1615,-22.814161900653822,-42.23215079602613,12.363110780682035,0.0
1616,-18.504703406656787,-42.77749018196023,8.656380329319283,0.0
1617,-14.195244912659753,-43.32282956789433,4.949649877956531,0.0
1618,-9.885786418662722,-43.86816895382843,1.2429194265937795,0.0
1619,-5.576327924665687,-44.41350833976253,-2.4638110247689724,0.0
1620,-14.971883300651903,-45.55131473313805,10.85178942669036,0.0
1621,-10.662424806654872,-46.09665411907215,7.145058975327608,0.0
1622,-6.352966312657838,-46.64199350500625,3.4383285239648558,0.0
1623,-2.0435078186608067,-47.18733289094035,-0.26840192739789615,0.0
1624,2.265950675336228,-47.732672276874446,-3.975132378760648,0.0
1625,-7.129604700649988,-48.87047867024996,9.340468072698677,0.0
1626,-2.8201462066529572,-49.41581805618406,5.633737621335925,0.0
1627,1.4893122873440774,-49.96115744211816,1.927007169973173,0.0
1628,5.798770781341112,-50.506496828052256,-1.779723281389579,0.0
1629,10.108229275338147,-51.051836213986356,-5.486453732752331,0.0
1630,0.7126738993519268,-52.18964260736187,7.829146718706994,0.0
1631,5.022132393348961,-52.73498199329597,4.122416267344242,0.0
1632,9.331590887345996,-53.28032137923007,0.41568581598149024,0.0
1633,13.64104938134303,-53.825660765164166,-3.2910446353812617,0.0
1634,17.950507875340065,-54.371000151098265,-6.997775086744014,0.0
1635,8.554952499353838,-55.50880654447379,6.317825364715311,0.0
1636,12.864410993350873,-56.05414593040789,2.6110949133525594,0.0
1637,17.173869487347908,-56.59948531634199,-1.0956355380101925,0.0
1638,21.483327981344942,-57.14482470227609,-4.8023659893729445,0.0
1639,25.792786475341977,-57.69016408821019,-8.509096440735696,0.0
1640,-42.78102014724517,-23.01294500619781,17.81551085851298,0.0
1641,-38.47156165324814,-23.55828439213191,14.108780407150228,0.0
1642,-34.1621031592511,-24.10362377806601,10.402049955787476,0.0
1643,-29.852644665254072,-24.648963164000108,6.695319504424724,0.0
1644,-25.543186171257037,-25.194302549934207,2.988589053061972,0.0
1645,-34.938741547243254,-26.332108943309727,16.304189504521304,0.0
1646,-30.62928305324622,-26.877448329243826,12.597459053158552,0.0
1647,-26.319824559249188,-27.422787715177925,8.8907286017958,0.0
1648,-22.010366065252157,-27.968127101112024,5.183998150433048,0.0
1649,-17.700907571255122,-28.513466487046124,1.4772676990702962,0.0
1650,-27.09646294724134,-29.651272880421637,14.792868150529621,0.0
1651,-22.787004453244307,-30.196612266355736,11.08613769916687,0.0
1652,-18.477545959247273,-30.741951652289835,7.379407247804117,0.0
1653,-14.168087465250238,-31.287291038223934,3.6726767964413654,0.0
1654,-9.858628971253204,-31.832630424158033,-0.03405365492138657,0.0
1655,-19.254184347239423,-32.970436817533546,13.281546796537938,0.0
1656,-14.944725853242389,-33.515776203467645,9.574816345175186,0.0
1657,-10.635267359245354,-34.061115589401744,5.8680858938124345,0.0
1658,-6.325808865248323,-34.60645497533584,2.1613554424496826,0.0
1659,-2.016350371251292,-35.15179436126994,-1.5453750089130693,0.0
1660,-11.411905747237505,-36.28960075464546,11.770225442546263,0.0
1661,-7.102447253240474,-36.83494014057956,8.06349499118351,0.0
1662,-2.7929887592434355,-37.38027952651366,4.356764539820759,0.0
1663,1.516469734753592,-37.92561891244776,0.6500340884580069,0.0
1664,5.825928228750627,-38.47095829838186,-3.056696362904745,0.0
1665,-3.5696271472355896,-39.60876469175737,10.25890408855458,0.0
1666,0.7398313467614415,-40.15410407769147,6.552173637191828,0.0
1667,5.049289840758476,-40.69944346362557,2.845443185829076,0.0
1668,9.35874833475551,-41.24478284955967,-0.8612872655336758,0.0
1669,13.668206828752545,-41.79012223549377,-4.568017716896428,0.0
1670,4.2726514527663255,-42.92792862886929,8.747582734562897,0.0
1671,8.58210994676336,-43.47326801480339,5.040852283200145,0.0
1672,12.891568440760395,-44.01860740073749,1.3341218318373933,0.0
1673,17.20102693475743,-44.563946786671586,-2.3726086195253586,0.0
1674,21.510485428754464,-45.109286172605685,-6.0793390708881105,0.0
1675,12.114930052768237,-46.2470925659812,7.236261380571214,0.0
1676,16.42438854676527,-46.7924319519153,3.5295309292084625,0.0
1677,20.733847040762306,-47.3377713378494,-0.17719952215428947,0.0
1678,25.04330553475934,-47.883110723783496,-3.8839299735170414,0.0
1679,29.352764028756376,-48.428450109717595,-7.590660424879793,0.0
1680,-39.221042593830774,-13.751231027705222,18.733946874368883,2.0
1681,-34.91158409983374,-14.296570413639321,15.02721642300613,0.0
1682,-30.602125605836704,-14.84190979957342,11.320485971643379,0.0
1683,-26.292667111839673,-15.387249185507523,7.613755520280627,0.0
1684,-21.98320861784264,-15.932588571441622,3.907025068917875,0.0
1685,-31.378763993828855,-17.070394964817133,17.222625520377207,0.0
1686,-27.069305499831824,-17.615734350751232,13.515895069014455,0.0
1687,-22.75984700583479,-18.16107373668533,9.809164617651703,0.0
1688,-18.450388511837758,-18.70641312261943,6.102434166288951,0.0
1689,-14.140930017840724,-19.25175250855353,2.3957037149261993,0.0
1690,-23.53648539382694,-20.38955890192905,15.711304166385524,0.0
1691,-19.22702689982991,-20.93489828786315,12.004573715022772,0.0
1692,-14.917568405832874,-21.480237673797248,8.29784326366002,0.0
1693,-10.60810991183584,-22.025577059731347,4.591112812297268,0.0
1694,-6.298651417838808,-22.570916445665446,0.8843823609345165,0.0
1695,-15.694206793825025,-23.70872283904096,14.199982812393841,2.0
1696,-11.38474829982799,-24.25406222497506,10.49325236103109,0.0
1697,-7.0752898058309555,-24.799401610909158,6.786521909668338,0.0
1698,-2.765831311833921,-25.344740996843257,3.0797914583055856,0.0
1699,1.5436271821631067,-25.890080382777356,-0.6269389930571663,0.0
1700,-7.851928193823106,-27.027886776152876,12.688661458402166,2.0
1701,-3.542469699826075,-27.573226162086975,8.981931007039414,0.0
1702,0.7669887941709632,-28.118565548021074,5.275200555676662,0.0
1703,5.076447288167991,-28.663904933955173,1.56847010431391,0.0
