COMPNOS,NatureCode,Location
120443752,IVDRUG,"(42.3286598, -71.08561842)"
120450981,BERPT ,"(42.35452521, -71.12746579)"
120442421,REQP  ,"(42.31883635, -71.06323456)"
120441914,STOLMV,"(42.28688092, -71.09218579)"
120443412,FDWEAP,"(42.31793027, -71.08794619)"
120444408,IVPER ,"(42.29558136, -71.09156955)"
120812631,IVPER ,"(42.3480306, -71.13543899)"
120442118,ILLPRK,"(42.3403538, -71.15384822)"
120449948,STOLMV,"(42.33930135, -71.07506956)"
120442026,IVMV  ,"(42.30397315, -71.11039355)"
120442032,MVPED1,"(42.33450135, -71.08950956)"
120444777,HITRUN,"(42.32116635, -71.09835455)"
120442045,ALARMR,"(42.29188436, -71.12921706)"
120442031,ILLPRK,"(42.33556135, -71.04074457)"
120442071,TSTOP ,"(42.33344135, -71.10260955)"
120442091,MVA   ,"(42.3496662, -71.13048167)"
120448667,VANRPT,"(42.33031635, -71.08932955)"
120442152,THREAT,"(42.36897634, -71.03941457)"
120442103,MVPED1,"(42.28956136, -71.08979956)"
120443615,ABIP  ,"(42.38077134, -71.06155956)"
120447235,IVPER ,"(42.29382238, -71.07610957)"
120449898,ABRPT ,"(42.34445635, -71.14272454)"
120443269,IVDRUG,"(42.3286598, -71.08561842)"
120442309,INJOFF,"(42.24827757, -71.11677338)"
120442131,MVANO ,"(42.28956136, -71.08979956)"
120442121,BEMVRT,"(42.34003557, -71.07628554)"
120442173,CD9   ,"(42.36351005, -71.05136607)"
120442164,LARCIP,"(42.32543556, -71.06387302)"
120442169,ILLPRK,"(42.34199635, -71.10011455)"
120442177,INVCHD,"(42.33323135, -71.10919955)"
120442700,IVPER ,"(42.33315053, -71.07397769)"
120442219,IVPER ,"(42.26498636, -71.09939455)"
120442266,IVPER ,"(42.35511135, -71.05752957)"
120442261,ARREST,"(42.28790136, -71.12459453)"
120445085,VANRPT,"(0.0, 0.0)"
120442355,IVMV  ,"(0.0, 0.0)"
120442711,VANRPT,"(42.34206023, -71.08562796)"
120442283,DISTRB,"(42.30695718, -71.05783406)"
120442296,ABRPT ,"(42.29378636, -71.07002457)"
120442420,LARCIP,"(42.36065134, -71.05602456)"
120442280,LARCIP,"(42.35013134, -71.07714456)"
120442543,IVMV  ,"(42.35075635, -71.07485456)"
120442322,ARREST,"(42.37546634, -71.03319958)"
120442375,IVMV  ,"(42.35026135, -71.08356956)"
120445086,IVPER ,"(42.28966431, -71.05007094)"
120442353,INVCHD,"(42.29488136, -71.08802956)"
120445243,HITRUN,"(42.29022136, -71.05060957)"
120442238,IVPREM,"(42.31121103, -71.08915114)"
120445178,VANRPT,"(42.35680135, -71.15158952)"
120442321,IVPER ,"(42.37722134, -71.05120956)"
120442440,REQP  ,"(42.26729136, -71.09372455)"
120442400,IVPER ,"(0.0, 0.0)"
120442318,THREAT,"(42.33042083, -71.08249427)"
120442719,ARREST,"(42.33349135, -71.07350956)"
120442455,ARREST,"(42.33085135, -71.08115456)"
120443946,STOLEN,"(42.24810096, -71.13259159)"
120605364,IVPER ,"(42.30622136, -71.06702957)"
120442446,REQP  ,"(42.26119187, -71.1597705)"
120442502,TSTOP ,"(42.31007135, -71.10601955)"
120442500,CD19  ,"(42.37160134, -71.04235957)"
120442572,COLB  ,"(42.37103634, -71.03746457)"
120443275,DISTRB,"(42.26274636, -71.15567953)"
120443359,LARCRT,"(42.35707634, -71.05526456)"
120569756,LARCRT,"(42.32086549, -71.10668335)"
120443519,INVEST,"(42.34130529, -71.0547108)"
120445287,LARCRT,"(42.3265372, -71.05533732)"
120442579,LARCIP,"(42.34998635, -71.08103456)"
120442649,TSTOP ,"(42.33281635, -71.07256956)"
120463486,STOLEN,"(0.0, 0.0)"
120442684,ROBRPT,"(42.32974135, -71.08452455)"
120442697,HARPT ,"(42.35540624, -71.15171539)"
120442627,ARREST,"(42.35810135, -71.12757454)"
120443356,LARCRT,"(42.35075635, -71.07485456)"
120444588,MISPER,"(42.29936636, -71.06978457)"
120472404,BEMVRT,"(42.31067647, -71.1146858)"
120442861,INVEST,"(42.38058634, -71.03088457)"
120442671,ROBIP ,"(42.26383137, -71.11035955)"
120442773,INVEST,"(42.33346135, -71.03989457)"
120442806,ARREST,"(42.34898135, -71.15091453)"
120444619,MISC  ,"(42.26295137, -71.10989955)"
120442721,OVRDOS,"(42.33566135, -71.08045956)"
120445518,LARCRT,"(42.34721134, -71.08799955)"
120461878,LARCRT,"(42.36272959, -71.05875616)"
120484545,STOLMV,"(42.35321135, -71.05695957)"
120442842,MEET  ,"(42.35767134, -71.06075956)"
120442796,SSTOP ,"(42.28807136, -71.07747956)"
120442788,MVAINJ,"(42.29278136, -71.13046954)"
120442766,BEMVRT,"(42.34347635, -71.08249455)"
120442845,LSTPRP,"(42.30618765, -71.06865261)"
120442844,IVPER ,"(42.32237136, -71.10841955)"
120442908,LSTPRP,"(42.31636136, -71.08289956)"
120442863,INVEST,"(42.29309136, -71.05732957)"
120442858,MVPED1,"(42.33478135, -71.07531456)"
120442818,DWNPWR,"(42.35037635, -71.08784956)"
120442879,PDRPT ,"(42.28643971, -71.15428901)"
120444451,ABRPT ,"(42.36009134, -71.05581956)"
120442889,ARREST,"(42.27973136, -71.08248456)"
120442910,HITRUN,"(42.35260135, -71.12881454)"
120447551,LARCRT,"(42.32958135, -71.10609955)"
120442913,MVANO ,"(42.34923135, -71.07696956)"
120442991,ABRPT ,"(42.28100722, -71.07221663)"
120444768,IVPREM,"(42.28499441, -71.06723815)"
120442947,FIREB ,"(42.2819862, -71.07607636)"
120442954,LSTPRP,"(42.31037635, -71.06400456)"
120443115,VANRPT,"(42.35014135, -71.14713954)"
120442943,MVA   ,"(42.33219773, -71.07254317)"
120442965,MVANO ,"(42.31459136, -71.09946955)"
120442975,BEIP  ,"(42.3041402, -71.07600965)"
120442977,LARCIP,"(42.36115668, -71.06254825)"
120443514,INVEST,"(42.34130529, -71.0547108)"
120441472,IVDRUG,"(42.37124634, -71.03886957)"
120443516,INVEST,"(42.34130529, -71.0547108)"
120443002,IVPER ,"(42.35328134, -71.07133456)"
120443023,ARMROB,"(42.32893635, -71.05571956)"
120443067,IVPER ,"(42.32719135, -71.05320956)"
120443082,SSTOP ,"(42.33043607, -71.08369937)"
120443081,MVA   ,"(42.36056156, -71.06067351)"
120448700,ABDWRP,"(42.32848096, -71.08119484)"
120443097,MSNCOM,"(42.3635367, -71.06177941)"
120443102,MVA   ,"(42.24788137, -71.12018955)"
120443153,THREAT,"(42.27119136, -71.10399955)"
120445232,HITRUN,"(42.35243134, -71.06577456)"
120443510,STOLMV,"(42.32548182, -71.08645894)"
120443230,INVEST,"(42.36231028, -71.06198357)"
120443172,MVPED2,"(42.30198136, -71.06348957)"
120444372,MISPER,"(42.35499132, -71.12888958)"
120443161,ARREST,"(42.33071726, -71.08304273)"
120443187,SSTOP ,"(42.33105135, -71.08270956)"
120443193,MVA   ,"(42.34142635, -71.14600453)"
120443489,ABRPT ,"(42.31626635, -71.08259955)"
120444448,BERPT ,"(42.37797634, -71.05689956)"
120444747,IVPER ,"(42.26831636, -71.15048953)"
120443454,IVPER ,"(42.30348136, -71.08500956)"
120443550,INVEST,"(42.30511135, -71.11465955)"
120444257,VANRPT,"(42.34803635, -71.09419955)"
120443205,LARCRT,"(42.33151135, -71.07083456)"
120443279,ARREST,"(42.36272959, -71.05875616)"
120443213,MVBLDR,"(42.33742635, -71.02871457)"
120443327,ARREST,"(42.36493691, -71.06055366)"
120443251,ALARMC,"(42.2890523, -71.07122919)"
120444686,LARCRT,"(42.35015634, -71.05749456)"
120443294,THREAT,"(42.28747637, -71.09211955)"
120443349,INVEST,"(42.35037635, -71.08784956)"
120447040,THREAT,"(42.33797635, -71.08005455)"
120444799,BERPTA,"(42.32159368, -71.07224047)"
120445953,HITOBJ,"(42.32260659, -71.06980213)"
120443209,HITRUN,"(42.25501137, -71.12025955)"
120443283,TSTOP ,"(42.28065137, -71.15814954)"
120443289,IVPER ,"(42.38166634, -71.04034456)"
120443312,IVPER ,"(42.30972244, -71.10427304)"
120443328,LARCIP,"(42.28605636, -71.12954954)"
120443384,ARREST,"(42.33566135, -71.08045956)"
120443395,TRANSP,"(42.33044263, -71.05110548)"
120444310,BEMVRT,"(42.34805135, -71.08813956)"
120447708,VANRPT,"(42.38044134, -71.02820957)"
120443404,TRANSP,"(42.34710135, -71.07960455)"
120443439,ARREST,"(42.3286598, -71.08561842)"
120444199,LARCRT,"(42.29487404, -71.04731405)"
120444786,STOLMV,"(42.34430635, -71.07871455)"
120443486,ABIP  ,"(42.34018135, -71.07371956)"
120444074,FV    ,"(42.32016135, -71.06643456)"
120447141,STOLMV,"(42.30869467, -71.09044998)"
120443529,STOLMV,"(42.30729135, -71.07637456)"
120467926,BEMVRT,"(42.32781147, -71.05964098)"
120444029,IVPER ,"(42.33517635, -71.07113456)"
120443575,FV    ,"(42.32458635, -71.09326955)"
120443610,FIGHT ,"(42.28808136, -71.09150455)"
120447352,STOLMV,"(42.32822647, -71.09088078)"
120446261,HITRUN,"(42.30136636, -71.06584457)"
120443684,SSTOP ,"(42.32959135, -71.08461956)"
120443689,TSTOP ,"(42.31636136, -71.08289956)"
120443653,IVPREM,"(42.32612007, -71.05350618)"
120477156,BERPT ,"(42.32612007, -71.05350618)"
120443719,ABIP  ,"(42.31052083, -71.07150514)"
120444400,BEMVRT,"(42.34737616, -71.07115025)"
120447317,IVPREM,"(42.27785639, -71.11616328)"
120444692,LARCRT,"(42.30182635, -71.06128456)"
120446162,BEMVRT,"(42.33722635, -71.07228456)"
120443714,THREAT,"(42.32016135, -71.06643456)"
120443823,IVMV  ,"(42.33566135, -71.08045956)"
120443762,TSTOP ,"(42.31234136, -71.08517956)"
120443763,UNK   ,"(42.30618765, -71.06865261)"
120441574,LARCRT,"(42.34878635, -71.09540455)"
120441679,MISPER,"(42.28251136, -71.07977456)"
120445301,LARCRT,"(42.38039134, -71.06438956)"
120448190,VANRPT,"(42.37852634, -71.05430956)"
120443766,ARMROB,"(42.32731635, -71.06731956)"
120443817,ARREST,"(42.33566135, -71.08045956)"
120443790,REQP  ,"(0.0, 0.0)"
120443795,MVAINJ,"(42.30681136, -71.07199956)"
120443796,HAZ   ,"(42.35159192, -71.14585737)"
120443812,HITRUN,"(0.0, 0.0)"
120480125,LARCRT,"(42.34596161, -71.08400949)"
120449710,HITRUN,"(42.32003502, -71.09299654)"
120443801,ALARMI,"(42.36650819, -71.03866456)"
120443822,OVRDOS,"(42.33046635, -71.04343957)"
120443828,MVANO ,"(42.27718532, -71.09191575)"
120443837,MVANO ,"(42.29622136, -71.07605956)"
120443876,CD14  ,"(0.0, 0.0)"
120443893,IVPER ,"(42.32198635, -71.10555955)"
120443891,OVRDOS,"(0.0, 0.0)"
120443831,ABRPT ,"(42.30901619, -71.05810831)"
120443901,STAB  ,"(42.33260135, -71.02705958)"
120443897,DVIP  ,"(42.27719636, -71.13709953)"
120443930,IVPER ,"(42.29383635, -71.06124956)"
120443937,SHOTS ,"(42.33335135, -71.09459455)"
120444011,ABRPT ,"(42.31956135, -71.07776956)"
120443987,ARREST,"(42.33495566, -71.09373917)"
120445084,VANRPT,"(42.31107494, -71.09237726)"
120444007,IVPREM,"(42.27260633, -71.09370646)"
120444010,UNCONS,"(42.32059135, -71.05699956)"
120444063,IVPER ,"(42.31719431, -71.0816955)"
120444659,LARCRT,"(42.31089636, -71.08006455)"
120444055,FIREB ,"(42.35365134, -71.04740456)"
120447184,IVPER ,"(42.34870134, -71.07425456)"
120444073,TSTOP ,"(42.34873135, -71.09727955)"
120445159,SHPLFT,"(42.36122634, -71.06573956)"
120444107,ARREST,"(42.33165135, -71.09612955)"
120444117,BEIP  ,"(42.23723912, -71.12688596)"
120444522,VANRPT,"(42.290772, -71.06967506)"
120449363,LARCRT,"(42.33325635, -71.07289955)"
120444990,VANRPT,"(42.37767134, -71.05458456)"
120444228,CD9   ,"(42.36351005, -71.05136607)"
120444226,FDPROP,"(42.33769635, -71.03752457)"
120444237,MVBLDR,"(42.35528635, -71.16133953)"
120444240,FIREB ,"(42.34003315, -71.15239421)"
120450191,HITRUN,"(42.30510136, -71.05692957)"
120445975,IVDRUG,"(42.3286598, -71.08561842)"
120444258,ABRPT ,"(42.33260135, -71.07226956)"
120445215,IVDRUG,"(42.28486136, -71.09132455)"
120445827,BEIP  ,"(42.30714135, -71.11570955)"
120444436,IVMV  ,"(42.3403538, -71.15384822)"
120447034,BEMVRT,"(42.33906135, -71.08362955)"
120444279,MVANO ,"(42.26747137, -71.09422956)"
120444624,IVPER ,"(42.37430634, -71.03939957)"
120444299,BEIP  ,"(42.35441135, -71.15820953)"
120626688,FDPROP,"(42.33372337, -71.09095643)"
120444764,BERPT ,"(42.37475634, -71.06381456)"
120444636,IVMV  ,"(42.31013635, -71.08759455)"
120446399,IVPER ,"(42.33042083, -71.08249427)"
120444341,IVPREM,"(42.36749032, -71.05777014)"
120446075,MISPER,"(42.32723569, -71.08059616)"
120446160,BERPT ,"(42.31191135, -71.11358454)"
120453605,BEMVRT,"(42.37475634, -71.06381456)"
120444543,IVMV  ,"(42.37595634, -71.03911957)"
120453556,LSTPRP,"(42.34332635, -71.10235455)"
120445472,BERPT ,"(42.34024135, -71.14796453)"
120446099,BERPT ,"(42.31638642, -71.11499169)"
120444429,IVPER ,"(42.37595634, -71.03911957)"
120474738,STOLEN,"(42.31343635, -71.09774455)"
120459229,MISPER,"(42.35347102, -71.16606465)"
120444903,MISC  ,"(42.33436635, -71.03738957)"
120455254,HITRUN,"(42.35905474, -71.13251375)"
120444517,ARREST,"(42.38868069, -70.99891961)"
120444449,CARST ,"(42.27690342, -71.08629362)"
120444467,ASTEMS,"(42.36318135, -71.13529954)"
120444916,THREAT,"(42.33552834, -71.09278967)"
120444500,IVPER ,"(42.34386135, -71.14311954)"
120447026,BERPT ,"(42.30867745, -71.06845603)"
120444550,ABIP  ,"(42.31776135, -71.09824955)"
120444637,IVMV  ,"(42.33821135, -71.04877957)"
120444892,MISCRP,"(42.33463635, -71.05130456)"
120474646,LARCRT,"(42.33695135, -71.07746962)"
120445218,LARCRT,"(0.0, 0.0)"
120444574,ARREST,"(42.32091228, -71.07763422)"
120444549,TSTOP ,"(42.28717136, -71.12335954)"
120444580,LARCRT,"(42.35208635, -71.15161953)"
120444612,INJOFF,"(42.37124634, -71.03886957)"
120444629,BEIP  ,"(42.34701635, -71.08873955)"
120444631,ARREST,"(42.31620822, -71.11236093)"
120444658,TSTOP ,"(42.28831136, -71.12614954)"
120445907,LARCRT,"(42.34470431, -71.02941573)"
120447707,BERPT ,"(42.25059584, -71.12309745)"
120444699,STAB  ,"(42.27856075, -71.092001)"
120444813,IVMV  ,"(42.34891635, -71.16084953)"
120446052,LARCRT,"(42.34602179, -71.03684536)"
120447067,VANRPT,"(42.28859951, -71.09242784)"
120445167,HITRUN,"(42.28763254, -71.04641211)"
120454085,INVEST,"(0.0, 0.0)"
120444740,MVAINJ,"(42.34898135, -71.15063954)"
120444746,ARREST,"(42.34892135, -71.07435956)"
120444841,IVMV  ,"(42.34784635, -71.13276954)"
120444749,ARREST,"(42.30713854, -71.08403115)"
120445607,BERPT ,"(42.2925326, -71.11971445)"
120444750,ARREST,"(42.35527696, -71.14567928)"
120444762,ARREST,"(42.29265136, -71.06237957)"
120444778,SHOTS ,"(42.32532137, -71.1007688)"
120456037,VANRPT,"(42.30538422, -71.06549055)"
120444794,EDP2  ,"(42.35208848, -71.04920454)"
120444795,MVANO ,"(42.27024137, -71.08768956)"
120444796,CD9   ,"(42.33059603, -71.07210708)"
120451845,LSTPRP,"(42.28420266, -71.12151857)"
120444964,BEMVRT,"(42.35738134, -71.07008456)"
120450042,LARCRT,"(42.28095636, -71.13939955)"
120461276,LSTPRP,"(0.0, 0.0)"
120459518,LARCRT,"(42.33797635, -71.08005455)"
120444871,HITRUN,"(42.27829137, -71.13699954)"
120444854,FV    ,"(42.33153635, -71.03207957)"
120444875,MVPED1,"(42.30614136, -71.11081955)"
120444882,CD19  ,"(42.33059603, -71.07210708)"
120444949,PERGUN,"(42.27752496, -71.10147096)"
120446232,IVPER ,"(42.36777807, -71.03942751)"
120445302,HITRUN,"(42.35071134, -71.06006956)"
120444991,HITRUN,"(42.26701069, -71.12097728)"
120445319,IVPER ,"(42.26896155, -71.09177975)"
120444976,FV    ,"(42.35829634, -71.06566956)"
120444941,ARREST,"(42.33448135, -71.07950956)"
120445988,STOLMV,"(42.35243134, -71.06577456)"
120444736,IVPREM,"(42.30059635, -71.06886956)"
120486658,HARPT ,"(42.33783134, -71.02928457)"
120445039,IVPER ,"(42.29121136, -71.08923956)"
120445047,MVPED2,"(42.35343135, -71.13559954)"
120445058,LARCIP,"(42.28405295, -71.11241077)"
120445054,IVPER ,"(42.30042635, -71.06767956)"
120445088,SHPLFT,"(42.34909135, -71.15611953)"
120445093,ARREST,"(42.31274135, -71.07564956)"
120445094,CRIP  ,"(42.33139576, -71.05447428)"
120447679,MISPER,"(42.33509635, -71.10765954)"
120445923,VANRPT,"(42.32455135, -71.08722955)"
120447758,LARCIP,"(42.34865634, -71.08256955)"
120445145,FIGHT ,"(42.29684981, -71.04895284)"
120445162,ARREST,"(42.26489136, -71.11567455)"
120445172,IVPER ,"(42.32723569, -71.08059616)"
120445268,IVPER ,"(42.3286598, -71.08561842)"
120445207,ARREST,"(42.32532137, -71.1007688)"
120445213,MVAINJ,"(42.35254135, -71.15133953)"
120445505,VIORDR,"(42.32599217, -71.09314222)"
120445924,MISC  ,"(42.35083135, -71.08145956)"
120447801,MISPER,"(42.29762135, -71.05675956)"
120445276,IVDRUG,"(42.29754136, -71.05973457)"
120446986,IVPER ,"(42.34941634, -71.07973955)"
120446054,BERPT ,"(42.35318635, -71.07266456)"
120445918,IVPER ,"(42.25332425, -71.12466158)"
120445288,THREAT,"(42.27656151, -71.08227989)"
120445972,IVDRUG,"(42.30972244, -71.10427304)"
120446098,IVDRUG,"(42.28486136, -71.09132455)"
120446208,IVDRUG,"(42.37124634, -71.03886957)"
120455713,HARPT ,"(42.33308635, -71.03786957)"
120576776,LARCRT,"(0.0, 0.0)"
120445514,NIDV  ,"(42.3578131, -71.07007608)"
120445878,LARCRT,"(42.29505636, -71.07468956)"
120446329,BEMVRT,"(42.34986409, -71.14529739)"
120454440,LSTPRP,"(42.34717634, -71.06873956)"
120463543,LARCRT,"(42.35322634, -71.06283456)"
120445394,TSTOP ,"(0.0, 0.0)"
120445412,IVDRUG,"(42.29754136, -71.05973457)"
120445320,SHPLFT,"(42.29230135, -71.04801957)"
120445357,HITRUN,"(42.30184136, -71.08555956)"
120446050,DKDIST,"(42.33551635, -71.07824956)"
120447110,LARCRT,"(42.35456134, -71.06213956)"
120445388,IVPER ,"(42.28558214, -71.08237984)"
120445400,LARCRT,"(42.35057135, -71.07881456)"
120445480,CRIP  ,"(42.3489982, -71.13910648)"
120455734,LARCRT,"(42.36358939, -71.06417862)"
120445489,ARREST,"(42.30251135, -71.05957457)"
120445678,DVIP  ,"(42.37852634, -71.06198456)"
120445769,INJOFF,"(42.28723214, -71.15304276)"
120445380,PDRPT ,"(42.28716136, -71.07380956)"
120445470,SSTOP ,"(42.32974135, -71.08452455)"
120448252,IVPREM,"(42.36366135, -71.05465957)"
120445554,MVANO ,"(42.33604989, -71.1078052)"
120446836,BEMVRT,"(42.37221134, -71.06045956)"
120445517,ARREST,"(42.32952424, -71.08529811)"
120445519,IVMV  ,"(42.31318697, -71.06500696)"
120445530,CARST ,"(42.34379135, -71.15314453)"
120445509,ARREST,"(42.35693634, -71.06249456)"
120445599,ARREST,"(42.31047136, -71.10696955)"
120445593,MISC  ,"(42.26091136, -71.11455955)"
120445600,SEXOFF,"(42.28796136, -71.06556957)"
120445443,HARPT ,"(42.34710135, -71.07960455)"
120445635,LARCIP,"(42.35057634, -71.07274456)"
120445938,STOLEN,"(42.34217135, -71.07498456)"
120445788,LSTPRP,"(42.29835135, -71.06073456)"
120446756,BEMVRT,"(42.36092135, -71.07086956)"
120445622,IVPER ,"(42.29754136, -71.05973457)"
120445646,MVPED1,"(42.30184136, -71.08555956)"
120445612,ABIP  ,"(42.35540135, -71.06046957)"
120445662,SSTOP ,"(42.33022074, -71.08076784)"
120445632,IVDRUG,"(42.31986599, -71.0797171)"
120445585,SHPLFT,"(42.34710135, -71.07960455)"
120445679,TSTOP ,"(42.34093135, -71.07731956)"
120447343,LARCRT,"(0.0, 0.0)"
120445703,MISC  ,"(42.35926134, -71.05417956)"
120445694,CD35  ,"(42.35914134, -71.05488956)"
120445702,GANG  ,"(42.33834288, -71.07878983)"
120445761,HARPT ,"(42.26649136, -71.11656955)"
120445720,CD19  ,"(42.35296135, -71.13180454)"
120446211,INVEST,"(42.35296135, -71.13180454)"
120445362,IVMV  ,"(42.28343231, -71.09534393)"
120445766,TSTOP ,"(42.34395135, -71.06592957)"
120445795,SSTOP ,"(42.27666648, -71.12070365)"
120447903,LSTPRP,"(42.34618135, -71.09862455)"
120450377,LARCRT,"(42.31708135, -71.06526456)"
120447205,LSTPRP,"(42.30750136, -71.08904956)"
120445960,CD11  ,"(42.35375135, -71.13226954)"
120446913,LARCRT,"(42.37866634, -71.02751959)"
120445775,LARCIP,"(42.24122921, -71.12625579)"
120445897,IVPER ,"(42.29754136, -71.05973457)"
120445862,IVMV  ,"(42.32604135, -71.08650955)"
120446187,IVPER ,"(42.27719636, -71.13709953)"
120447748,LARCRT,"(42.31793135, -71.08213956)"
120445823,IVPER ,"(42.29084636, -71.07220956)"
120445822,MVAINJ,"(42.33300635, -71.09625955)"
120445847,FDWEAP,"(42.33472635, -71.09852455)"
120445911,MISPER,"(42.31484635, -71.09922455)"
120446974,STOLMV,"(42.30911254, -71.06408891)"
120448195,LARCRT,"(42.34862135, -71.07175956)"
120448476,STOLMV,"(42.34361635, -71.06482456)"
120446049,LSTPRP,"(42.27915137, -71.05255957)"
120450798,IVDRUG,"(42.28714136, -71.14857453)"
120455472,LARCRT,"(42.33232635, -71.04738957)"
120500349,LARCRT,"(0.0, 0.0)"
120445944,IVPER ,"(42.31037135, -71.06123456)"
120445957,GANG  ,"(42.36286134, -71.05541456)"
120446158,TSTOP ,"(0.0, 0.0)"
120446264,MISPER,"(42.32723569, -71.08059616)"
120445942,MVAINJ,"(42.33141135, -71.09436955)"
120445974,ARREST,"(42.37595634, -71.03911957)"
120447180,LARCRT,"(42.31417837, -71.10828701)"
120445980,UNCONS,"(42.31287935, -71.05961538)"
120445995,MISPER,"(42.33755635, -71.07836955)"
120447556,THREAT,"(42.32599217, -71.09314222)"
120446004,PKNIFE,"(42.28903136, -71.07658455)"
120459101,LARCRT,"(42.25591637, -71.12316455)"
120446108,INVEST,"(42.3453122, -71.14293624)"
120446023,TRANSP,"(42.31686636, -71.08872955)"
120447433,LARCRT,"(42.29040136, -71.07693456)"
120446795,STOLMV,"(42.37951134, -71.02861458)"
120446148,IVPER ,"(42.37865318, -71.02893687)"
120446041,IVDRUG,"(42.37865318, -71.02893687)"
120446042,INVCHD,"(42.29289146, -71.06953105)"
120446053,UNK   ,"(42.29209413, -71.12105947)"
120446058,SHOTS ,"(42.32512992, -71.07671944)"
120446079,REQFP ,"(42.37284134, -71.03944457)"
120446082,IVDRUG,"(0.0, 0.0)"
120446064,ARMROB,"(42.32068135, -71.04271457)"
120446071,ARREST,"(42.34045635, -71.07558455)"
120446083,ARREST,"(42.28967408, -71.09207321)"
120446167,THREAT,"(0.0, 0.0)"
120446090,ARREST,"(42.28725137, -71.15003954)"
120446122,IVPER ,"(42.25621136, -71.12400954)"
120445968,IVMV  ,"(42.27382137, -71.12368955)"
120446089,CD7   ,"(42.28071137, -71.07712957)"
120446106,EDP2  ,"(42.30598117, -71.06930995)"
120446115,SDNDTH,"(42.37853549, -71.05813989)"
120446109,ABIP  ,"(42.30623284, -71.07633764)"
120458774,VANRPT,"(42.34173635, -71.07259955)"
120446218,HITOBJ,"(42.32753635, -71.08322955)"
120446061,CARST ,"(42.35060134, -71.07015456)"
120455242,LARCRT,"(42.36664819, -71.05265204)"
120446145,IVPER ,"(42.36118135, -71.06287957)"
120447493,IVPER ,"(42.27293136, -71.07155456)"
120446151,DISTRB,"(42.29944136, -71.06479957)"
120446165,SSTOP ,"(42.33033135, -71.08398956)"
120446314,PDRPT ,"(42.34907135, -71.15297953)"
120446185,MVPED1,"(42.33572704, -71.10079818)"
120446191,ARREST,"(42.31909635, -71.08601455)"
120451841,IVPER ,"(42.32042635, -71.05676456)"
120446283,LARCRT,"(42.32192837, -71.09771804)"
120447572,LARCRT,"(42.39214002, -71.00887398)"
120446210,REQP  ,"(42.29037636, -71.06705456)"
120446242,HITRUN,"(42.31955136, -71.11162955)"
120446235,MVAINJ,"(42.37656134, -71.06580956)"
120447170,LSTPRP,"(42.27656151, -71.08227989)"
120446273,ALARMC,"(42.35153635, -71.12788954)"
120446774,MVANO ,"(42.38548264, -71.01680269)"
120446574,BEMVRT,"(42.35590635, -71.07056456)"
120456455,INVEST,"(42.35307228, -71.06434623)"
120450910,BEMVRT,"(42.31918135, -71.07645456)"
120447725,LARCRT,"(42.35307228, -71.06434623)"
120446297,CARST ,"(42.33551635, -71.07824956)"
120446308,FIGHT ,"(42.29037636, -71.06705456)"
120463593,LARCRT,"(42.33330635, -71.03329457)"
120446325,SHOTS ,"(42.32059635, -71.07061455)"
120446435,STOLMV,"(42.30542136, -71.08057956)"
120449889,LARCRT,"(42.37400634, -71.05887956)"
120446307,CD14  ,"(0.0, 0.0)"
120459702,MISPER,"(42.29630135, -71.07564456)"
120446324,IVPER ,"(42.37007634, -71.03261957)"
120446313,MVA   ,"(42.30434136, -71.07693956)"
120446369,LARCRT,"(42.34993134, -71.06720956)"
120446379,FIGHT ,"(42.29754136, -71.05973457)"
120446397,ARREST,"(42.35087135, -71.06304956)"
120446741,STAB  ,"(42.27825136, -71.06642456)"
120446436,UNK   ,"(42.37787634, -71.03302457)"
120446895,STOLMV,"(42.26275636, -71.10099954)"
120446461,BEIP  ,"(42.33149135, -71.11002955)"
120446470,IVPREM,"(42.32433135, -71.06845456)"
120446471,VANIP ,"(42.30113135, -71.05990956)"
120446518,ROBRPT,"(42.37405634, -71.03392957)"
120446481,ARREST,"(42.3462135, -71.07547022)"
120446492,CARST ,"(42.28534001, -71.05751769)"
120446489,ARREST,"(42.36027134, -71.05537956)"
120447878,IVMV  ,"(42.30251366, -71.08330344)"
120446511,MVANO ,"(42.38262135, -71.03770457)"
120446512,ARREST,"(42.24938136, -71.13094954)"
120446653,FIGHT ,"(42.36027134, -71.05537956)"
120446529,FIGHT ,"(42.35358635, -71.13767954)"
120446533,MVA   ,"(42.35265135, -71.07104956)"
120446540,ARMROB,"(42.31491136, -71.05833456)"
120446550,ARREST,"(42.30802136, -71.06511957)"
120450030,HITRUN,"(42.31642135, -71.07466956)"
120446595,MVA   ,"(42.35299135, -71.13208954)"
120446598,SHOTS ,"(42.28519835, -71.13250061)"
120446600,FIGHT ,"(42.34881634, -71.03906957)"
120446635,STAB  ,"(42.35882804, -71.05836216)"
120446622,MVPED1,"(42.31175136, -71.11124955)"
120446631,INVCHD,"(42.30982135, -71.07569456)"
120446645,ALARMC,"(42.28838636, -71.04707957)"
120446644,ALARMC,"(42.28314136, -71.05580457)"
120446702,FIGHT ,"(42.3325566, -71.11109868)"
120446667,BEIP  ,"(42.35138635, -71.08412456)"
120446682,REQEP ,"(42.35216634, -71.06737456)"
120446742,TRANSP,"(42.33315053, -71.07397769)"
120446688,UNK   ,"(42.37723634, -71.03269957)"
120446690,LARCIP,"(42.34386135, -71.14311954)"
120446714,BEIP  ,"(42.32964635, -71.05265956)"
120446703,LARCIP,"(42.34521135, -71.09532955)"
